Source IS,Target IS,Tenders Citing Source,Tenders Citing Target,Co-citation Count,Confidence,Lift,Evidence Statement
IS 428,IS 8112,23,33,20,0.87,31.937,Cited alongside IS 428 in 20 of 23 comparable tenders
IS 13489,IS 13364,23,22,20,0.87,47.905,Cited alongside IS 13489 in 20 of 23 comparable tenders
IS 428,IS 13364,23,22,20,0.87,47.905,Cited alongside IS 428 in 20 of 23 comparable tenders
IS 428,IS 277,23,54,20,0.87,19.517,Cited alongside IS 428 in 20 of 23 comparable tenders
IS 2633,IS 2629,22,33,19,0.864,31.719,Cited alongside IS 2633 in 19 of 22 comparable tenders
IS 13983,IS 1000,22,21,19,0.864,49.844,Cited alongside IS 13983 in 19 of 22 comparable tenders
IS 13983,IS 1235,22,19,19,0.864,55.091,Cited alongside IS 13983 in 19 of 22 comparable tenders
IS 13983,IS 14443,22,23,19,0.864,45.51,Cited alongside IS 13983 in 19 of 22 comparable tenders
IS 13983,IS 2062,22,159,19,0.864,6.583,Cited alongside IS 13983 in 19 of 22 comparable tenders
IS 13983,IS 2209,22,19,19,0.864,55.091,Cited alongside IS 13983 in 19 of 22 comparable tenders
IS 13983,IS 8112,22,33,19,0.864,31.719,Cited alongside IS 13983 in 19 of 22 comparable tenders
IS 7231,IS 1000,22,21,19,0.864,49.844,Cited alongside IS 7231 in 19 of 22 comparable tenders
IS 7231,IS 1235,22,19,19,0.864,55.091,Cited alongside IS 7231 in 19 of 22 comparable tenders
IS 7231,IS 14443,22,23,19,0.864,45.51,Cited alongside IS 7231 in 19 of 22 comparable tenders
IS 7231,IS 2062,22,159,19,0.864,6.583,Cited alongside IS 7231 in 19 of 22 comparable tenders
IS 7231,IS 2209,22,19,19,0.864,55.091,Cited alongside IS 7231 in 19 of 22 comparable tenders
IS 7231,IS 277,22,54,19,0.864,19.384,Cited alongside IS 7231 in 19 of 22 comparable tenders
IS 9001,IS 1000,22,21,19,0.864,49.844,Cited alongside IS 9001 in 19 of 22 comparable tenders
IS 9001,IS 1235,22,19,19,0.864,55.091,Cited alongside IS 9001 in 19 of 22 comparable tenders
IS 9001,IS 14443,22,23,19,0.864,45.51,Cited alongside IS 9001 in 19 of 22 comparable tenders
IS 9001,IS 2062,22,159,19,0.864,6.583,Cited alongside IS 9001 in 19 of 22 comparable tenders
IS 9001,IS 2209,22,19,19,0.864,55.091,Cited alongside IS 9001 in 19 of 22 comparable tenders
IS 9001,IS 277,22,54,19,0.864,19.384,Cited alongside IS 9001 in 19 of 22 comparable tenders
IS 9001,IS 8112,22,33,19,0.864,31.719,Cited alongside IS 9001 in 19 of 22 comparable tenders
IS 12701,IS 694,29,120,25,0.862,8.707,Cited alongside IS 12701 in 25 of 29 comparable tenders
IS 1000,IS 277,21,54,18,0.857,19.238,Cited alongside IS 1000 in 18 of 21 comparable tenders
IS 4379,IS 11006,21,18,18,0.857,57.714,Cited alongside IS 4379 in 18 of 21 comparable tenders
IS 4379,IS 11226,21,18,18,0.857,57.714,Cited alongside IS 4379 in 18 of 21 comparable tenders
IS 4379,IS 1989,21,18,18,0.857,57.714,Cited alongside IS 4379 in 18 of 21 comparable tenders
IS 4379,IS 2925,21,27,18,0.857,38.476,Cited alongside IS 4379 in 18 of 21 comparable tenders
IS 4379,IS 3224,21,27,18,0.857,38.476,Cited alongside IS 4379 in 18 of 21 comparable tenders
IS 4379,IS 3521,21,23,18,0.857,45.168,Cited alongside IS 4379 in 18 of 21 comparable tenders
IS 4379,IS 3696,21,25,18,0.857,41.554,Cited alongside IS 4379 in 18 of 21 comparable tenders
IS 4379,IS 4014,21,22,18,0.857,47.221,Cited alongside IS 4379 in 18 of 21 comparable tenders
IS 4379,IS 4077,21,18,18,0.857,57.714,Cited alongside IS 4379 in 18 of 21 comparable tenders
IS 4379,IS 47701,21,18,18,0.857,57.714,Cited alongside IS 4379 in 18 of 21 comparable tenders
IS 4379,IS 5557,21,19,18,0.857,54.677,Cited alongside IS 4379 in 18 of 21 comparable tenders
IS 4379,IS 5894,21,18,18,0.857,57.714,Cited alongside IS 4379 in 18 of 21 comparable tenders
IS 4379,IS 5983,21,20,18,0.857,51.943,Cited alongside IS 4379 in 18 of 21 comparable tenders
IS 4379,IS 6016,21,18,18,0.857,57.714,Cited alongside IS 4379 in 18 of 21 comparable tenders
IS 4379,IS 6519,21,18,18,0.857,57.714,Cited alongside IS 4379 in 18 of 21 comparable tenders
IS 4379,IS 6901,21,19,18,0.857,54.677,Cited alongside IS 4379 in 18 of 21 comparable tenders
IS 4379,IS 6994,21,21,18,0.857,49.469,Cited alongside IS 4379 in 18 of 21 comparable tenders
IS 4379,IS 8016,21,18,18,0.857,57.714,Cited alongside IS 4379 in 18 of 21 comparable tenders
IS 4379,IS 8737,21,18,18,0.857,57.714,Cited alongside IS 4379 in 18 of 21 comparable tenders
IS 4379,IS 9167,21,18,18,0.857,57.714,Cited alongside IS 4379 in 18 of 21 comparable tenders
IS 4379,IS 9954 (1981),21,18,18,0.857,57.714,Cited alongside IS 4379 in 18 of 21 comparable tenders
IS 6994,IS 11006,21,18,18,0.857,57.714,Cited alongside IS 6994 in 18 of 21 comparable tenders
IS 6994,IS 11226,21,18,18,0.857,57.714,Cited alongside IS 6994 in 18 of 21 comparable tenders
IS 6994,IS 1989,21,18,18,0.857,57.714,Cited alongside IS 6994 in 18 of 21 comparable tenders
IS 6994,IS 3224,21,27,18,0.857,38.476,Cited alongside IS 6994 in 18 of 21 comparable tenders
IS 6994,IS 3696,21,25,18,0.857,41.554,Cited alongside IS 6994 in 18 of 21 comparable tenders
IS 6994,IS 4014,21,22,18,0.857,47.221,Cited alongside IS 6994 in 18 of 21 comparable tenders
IS 6994,IS 4077,21,18,18,0.857,57.714,Cited alongside IS 6994 in 18 of 21 comparable tenders
IS 6994,IS 4379,21,21,18,0.857,49.469,Cited alongside IS 6994 in 18 of 21 comparable tenders
IS 6994,IS 47701,21,18,18,0.857,57.714,Cited alongside IS 6994 in 18 of 21 comparable tenders
IS 6994,IS 5557,21,19,18,0.857,54.677,Cited alongside IS 6994 in 18 of 21 comparable tenders
IS 6994,IS 5894,21,18,18,0.857,57.714,Cited alongside IS 6994 in 18 of 21 comparable tenders
IS 6994,IS 5983,21,20,18,0.857,51.943,Cited alongside IS 6994 in 18 of 21 comparable tenders
IS 6994,IS 6016,21,18,18,0.857,57.714,Cited alongside IS 6994 in 18 of 21 comparable tenders
IS 6994,IS 6519,21,18,18,0.857,57.714,Cited alongside IS 6994 in 18 of 21 comparable tenders
IS 6994,IS 6901,21,19,18,0.857,54.677,Cited alongside IS 6994 in 18 of 21 comparable tenders
IS 6994,IS 8016,21,18,18,0.857,57.714,Cited alongside IS 6994 in 18 of 21 comparable tenders
IS 6994,IS 8737,21,18,18,0.857,57.714,Cited alongside IS 6994 in 18 of 21 comparable tenders
IS 6994,IS 9167,21,18,18,0.857,57.714,Cited alongside IS 6994 in 18 of 21 comparable tenders
IS 6994,IS 9954 (1981),21,18,18,0.857,57.714,Cited alongside IS 6994 in 18 of 21 comparable tenders
IS 1000,IS 13364,21,22,18,0.857,47.221,Cited alongside IS 1000 in 18 of 21 comparable tenders
IS 16108,IS 16106,14,28,12,0.857,37.102,Cited alongside IS 16108 in 12 of 14 comparable tenders
IS 3639,IS 2099,14,20,12,0.857,51.943,Cited alongside IS 3639 in 12 of 14 comparable tenders
IS 8034,IS 12701,27,29,23,0.852,35.602,Cited alongside IS 8034 in 23 of 27 comparable tenders
IS 8034,IS 2062,27,159,23,0.852,6.493,Cited alongside IS 8034 in 23 of 27 comparable tenders
IS 8034,IS 651,27,24,23,0.852,43.019,Cited alongside IS 8034 in 23 of 27 comparable tenders
IS 8034,IS 774,27,24,23,0.852,43.019,Cited alongside IS 8034 in 23 of 27 comparable tenders
IS 2099,IS 2705,20,29,17,0.85,35.524,Cited alongside IS 2099 in 17 of 20 comparable tenders
IS 16103,IS 16106,13,28,11,0.846,36.626,Cited alongside IS 16103 in 11 of 13 comparable tenders
IS 2551,IS 694,13,120,11,0.846,8.546,Cited alongside IS 2551 in 11 of 13 comparable tenders
IS 3854,IS 694,13,120,11,0.846,8.546,Cited alongside IS 3854 in 11 of 13 comparable tenders
IS 6005,IS 3043,13,54,11,0.846,18.991,Cited alongside IS 6005 in 11 of 13 comparable tenders
IS 6005,IS 3156,13,18,11,0.846,56.974,Cited alongside IS 6005 in 11 of 13 comparable tenders
IS 6005,IS 5082,13,25,11,0.846,41.022,Cited alongside IS 6005 in 11 of 13 comparable tenders
IS 9595,IS 2062,13,159,11,0.846,6.45,Cited alongside IS 9595 in 11 of 13 comparable tenders
IS 4826,IS 280,13,21,11,0.846,48.835,Cited alongside IS 4826 in 11 of 13 comparable tenders
IS 2551,IS 8623,13,30,11,0.846,34.185,Cited alongside IS 2551 in 11 of 13 comparable tenders
IS 8828,IS 3043,13,54,11,0.846,18.991,Cited alongside IS 8828 in 11 of 13 comparable tenders
IS 375,IS 1248,13,19,11,0.846,53.976,Cited alongside IS 375 in 11 of 13 comparable tenders
IS 6005,IS 8623,13,30,11,0.846,34.185,Cited alongside IS 6005 in 11 of 13 comparable tenders
IS 6600,IS 3639,13,14,11,0.846,73.253,Cited alongside IS 6600 in 11 of 13 comparable tenders
IS 3696,IS 4014,25,22,21,0.84,46.276,Cited alongside IS 3696 in 21 of 25 comparable tenders
IS 10810,IS 7098,24,54,20,0.833,18.704,Cited alongside IS 10810 in 20 of 24 comparable tenders
IS 3564,IS 2062,24,159,20,0.833,6.352,Cited alongside IS 3564 in 20 of 24 comparable tenders
IS 3564,IS 277,24,54,20,0.833,18.704,Cited alongside IS 3564 in 20 of 24 comparable tenders
IS 3564,IS 8112,24,33,20,0.833,30.606,Cited alongside IS 3564 in 20 of 24 comparable tenders
IS 3564,IS 13364,24,22,20,0.833,45.909,Cited alongside IS 3564 in 20 of 24 comparable tenders
IS 651,IS 13364,24,22,20,0.833,45.909,Cited alongside IS 651 in 20 of 24 comparable tenders
IS 774,IS 13364,24,22,20,0.833,45.909,Cited alongside IS 774 in 20 of 24 comparable tenders
IS 1255,IS 7098,18,54,15,0.833,18.704,Cited alongside IS 1255 in 15 of 18 comparable tenders
IS 3156,IS 1248,18,19,15,0.833,53.158,Cited alongside IS 3156 in 15 of 18 comparable tenders
IS 3156,IS 8623,18,30,15,0.833,33.667,Cited alongside IS 3156 in 15 of 18 comparable tenders
IS 1893,IS 2062,18,159,15,0.833,6.352,Cited alongside IS 1893 in 15 of 18 comparable tenders
IS 13095,IS 1239,12,52,10,0.833,19.423,Cited alongside IS 13095 in 10 of 12 comparable tenders
IS 16104,IS 16106,12,28,10,0.833,36.071,Cited alongside IS 16104 in 10 of 12 comparable tenders
IS 780,IS 2062,12,159,10,0.833,6.352,Cited alongside IS 780 in 10 of 12 comparable tenders
IS 398,IS 2062,12,159,10,0.833,6.352,Cited alongside IS 398 in 10 of 12 comparable tenders
IS 398,IS 3043,12,54,10,0.833,18.704,Cited alongside IS 398 in 10 of 12 comparable tenders
IS 2470,IS 2062,12,159,10,0.833,6.352,Cited alongside IS 2470 in 10 of 12 comparable tenders
IS 3637,IS 2705,12,29,10,0.833,34.828,Cited alongside IS 3637 in 10 of 12 comparable tenders
IS 10322 (Part 1),IS 10322,12,41,10,0.833,24.634,Cited alongside IS 10322 (Part 1) in 10 of 12 comparable tenders
IS 2470,IS 14246,12,33,10,0.833,30.606,Cited alongside IS 2470 in 10 of 12 comparable tenders
IS 13489,IS 1000,23,21,19,0.826,47.677,Cited alongside IS 13489 in 19 of 23 comparable tenders
IS 13489,IS 1235,23,19,19,0.826,52.696,Cited alongside IS 13489 in 19 of 23 comparable tenders
IS 13489,IS 14443,23,23,19,0.826,43.531,Cited alongside IS 13489 in 19 of 23 comparable tenders
IS 13489,IS 2062,23,159,19,0.826,6.297,Cited alongside IS 13489 in 19 of 23 comparable tenders
IS 13489,IS 2209,23,19,19,0.826,52.696,Cited alongside IS 13489 in 19 of 23 comparable tenders
IS 13489,IS 8112,23,33,19,0.826,30.34,Cited alongside IS 13489 in 19 of 23 comparable tenders
IS 14443,IS 1231,23,33,19,0.826,30.34,Cited alongside IS 14443 in 19 of 23 comparable tenders
IS 14443,IS 1235,23,19,19,0.826,52.696,Cited alongside IS 14443 in 19 of 23 comparable tenders
IS 14443,IS 12701,23,29,19,0.826,34.525,Cited alongside IS 14443 in 19 of 23 comparable tenders
IS 14443,IS 13489,23,23,19,0.826,43.531,Cited alongside IS 14443 in 19 of 23 comparable tenders
IS 14443,IS 13592,23,39,19,0.826,25.672,Cited alongside IS 14443 in 19 of 23 comparable tenders
IS 14443,IS 13983,23,22,19,0.826,45.51,Cited alongside IS 14443 in 19 of 23 comparable tenders
IS 14443,IS 2209,23,19,19,0.826,52.696,Cited alongside IS 14443 in 19 of 23 comparable tenders
IS 14443,IS 2923,23,21,19,0.826,47.677,Cited alongside IS 14443 in 19 of 23 comparable tenders
IS 14443,IS 3564,23,24,19,0.826,41.717,Cited alongside IS 14443 in 19 of 23 comparable tenders
IS 14443,IS 373,23,21,19,0.826,47.677,Cited alongside IS 14443 in 19 of 23 comparable tenders
IS 14443,IS 428,23,23,19,0.826,43.531,Cited alongside IS 14443 in 19 of 23 comparable tenders
IS 14443,IS 651,23,24,19,0.826,41.717,Cited alongside IS 14443 in 19 of 23 comparable tenders
IS 14443,IS 7231,23,22,19,0.826,45.51,Cited alongside IS 14443 in 19 of 23 comparable tenders
IS 14443,IS 774,23,24,19,0.826,41.717,Cited alongside IS 14443 in 19 of 23 comparable tenders
IS 14443,IS 8034,23,27,19,0.826,37.082,Cited alongside IS 14443 in 19 of 23 comparable tenders
IS 14443,IS 9001,23,22,19,0.826,45.51,Cited alongside IS 14443 in 19 of 23 comparable tenders
IS 14443,IS 9537,23,37,19,0.826,27.06,Cited alongside IS 14443 in 19 of 23 comparable tenders
IS 428,IS 1000,23,21,19,0.826,47.677,Cited alongside IS 428 in 19 of 23 comparable tenders
IS 428,IS 1235,23,19,19,0.826,52.696,Cited alongside IS 428 in 19 of 23 comparable tenders
IS 428,IS 14443,23,23,19,0.826,43.531,Cited alongside IS 428 in 19 of 23 comparable tenders
IS 428,IS 2062,23,159,19,0.826,6.297,Cited alongside IS 428 in 19 of 23 comparable tenders
IS 428,IS 2209,23,19,19,0.826,52.696,Cited alongside IS 428 in 19 of 23 comparable tenders
IS 8130,IS 5831,56,51,46,0.821,19.521,Cited alongside IS 8130 in 46 of 56 comparable tenders
IS 4014,IS 11006,22,18,18,0.818,55.091,Cited alongside IS 4014 in 18 of 22 comparable tenders
IS 4014,IS 11226,22,18,18,0.818,55.091,Cited alongside IS 4014 in 18 of 22 comparable tenders
IS 4014,IS 1989,22,18,18,0.818,55.091,Cited alongside IS 4014 in 18 of 22 comparable tenders
IS 4014,IS 2925,22,27,18,0.818,36.727,Cited alongside IS 4014 in 18 of 22 comparable tenders
IS 4014,IS 3224,22,27,18,0.818,36.727,Cited alongside IS 4014 in 18 of 22 comparable tenders
IS 4014,IS 3521,22,23,18,0.818,43.115,Cited alongside IS 4014 in 18 of 22 comparable tenders
IS 4014,IS 4077,22,18,18,0.818,55.091,Cited alongside IS 4014 in 18 of 22 comparable tenders
IS 4014,IS 4379,22,21,18,0.818,47.221,Cited alongside IS 4014 in 18 of 22 comparable tenders
IS 4014,IS 47701,22,18,18,0.818,55.091,Cited alongside IS 4014 in 18 of 22 comparable tenders
IS 4014,IS 5557,22,19,18,0.818,52.191,Cited alongside IS 4014 in 18 of 22 comparable tenders
IS 4014,IS 5894,22,18,18,0.818,55.091,Cited alongside IS 4014 in 18 of 22 comparable tenders
IS 4014,IS 5983,22,20,18,0.818,49.582,Cited alongside IS 4014 in 18 of 22 comparable tenders
IS 4014,IS 6016,22,18,18,0.818,55.091,Cited alongside IS 4014 in 18 of 22 comparable tenders
IS 4014,IS 6519,22,18,18,0.818,55.091,Cited alongside IS 4014 in 18 of 22 comparable tenders
IS 4014,IS 6901,22,19,18,0.818,52.191,Cited alongside IS 4014 in 18 of 22 comparable tenders
IS 4014,IS 6994,22,21,18,0.818,47.221,Cited alongside IS 4014 in 18 of 22 comparable tenders
IS 4014,IS 8016,22,18,18,0.818,55.091,Cited alongside IS 4014 in 18 of 22 comparable tenders
IS 4014,IS 8737,22,18,18,0.818,55.091,Cited alongside IS 4014 in 18 of 22 comparable tenders
IS 4014,IS 9167,22,18,18,0.818,55.091,Cited alongside IS 4014 in 18 of 22 comparable tenders
IS 4014,IS 9954 (1981),22,18,18,0.818,55.091,Cited alongside IS 4014 in 18 of 22 comparable tenders
IS 13364,IS 1000,22,21,18,0.818,47.221,Cited alongside IS 13364 in 18 of 22 comparable tenders
IS 13364,IS 1235,22,19,18,0.818,52.191,Cited alongside IS 13364 in 18 of 22 comparable tenders
IS 13364,IS 14443,22,23,18,0.818,43.115,Cited alongside IS 13364 in 18 of 22 comparable tenders
IS 13364,IS 2062,22,159,18,0.818,6.237,Cited alongside IS 13364 in 18 of 22 comparable tenders
IS 13364,IS 2209,22,19,18,0.818,52.191,Cited alongside IS 13364 in 18 of 22 comparable tenders
IS 13364,IS 277,22,54,18,0.818,18.364,Cited alongside IS 13364 in 18 of 22 comparable tenders
IS 13364,IS 8112,22,33,18,0.818,30.05,Cited alongside IS 13364 in 18 of 22 comparable tenders
IS 1538,IS 2062,11,159,9,0.818,6.237,Cited alongside IS 1538 in 9 of 11 comparable tenders
IS 1538,IS 780,11,12,9,0.818,82.636,Cited alongside IS 1538 in 9 of 11 comparable tenders
IS 15885 (Part 2),IS 16105,11,15,9,0.818,66.109,Cited alongside IS 15885 (Part 2) in 9 of 11 comparable tenders
IS 16101,IS 16107,11,19,9,0.818,52.191,Cited alongside IS 16101 in 9 of 11 comparable tenders
IS 3427,IS 2026,11,26,9,0.818,38.14,Cited alongside IS 3427 in 9 of 11 comparable tenders
IS 3427,IS 2705,11,29,9,0.818,34.194,Cited alongside IS 3427 in 9 of 11 comparable tenders
IS 3427,IS 3043,11,54,9,0.818,18.364,Cited alongside IS 3427 in 9 of 11 comparable tenders
IS 3427,IS 3156,11,18,9,0.818,55.091,Cited alongside IS 3427 in 9 of 11 comparable tenders
IS 806,IS 2062,11,159,9,0.818,6.237,Cited alongside IS 806 in 9 of 11 comparable tenders
IS 806,IS 694,11,120,9,0.818,8.264,Cited alongside IS 806 in 9 of 11 comparable tenders
IS 3427,IS 8623,11,30,9,0.818,33.055,Cited alongside IS 3427 in 9 of 11 comparable tenders
IS 1948,IS 14246,11,33,9,0.818,30.05,Cited alongside IS 1948 in 9 of 11 comparable tenders
IS 1948,IS 14443,11,23,9,0.818,43.115,Cited alongside IS 1948 in 9 of 11 comparable tenders
IS 1948,IS 2062,11,159,9,0.818,6.237,Cited alongside IS 1948 in 9 of 11 comparable tenders
IS 1948,IS 277,11,54,9,0.818,18.364,Cited alongside IS 1948 in 9 of 11 comparable tenders
IS 1948,IS 694,11,120,9,0.818,8.264,Cited alongside IS 1948 in 9 of 11 comparable tenders
IS 10418,IS 3975,27,31,22,0.815,31.857,Cited alongside IS 10418 in 22 of 27 comparable tenders
IS 8034,IS 1231,27,33,22,0.815,29.926,Cited alongside IS 8034 in 22 of 27 comparable tenders
IS 8034,IS 8112,27,33,22,0.815,29.926,Cited alongside IS 8034 in 22 of 27 comparable tenders
IS 8034,IS 9537,27,37,22,0.815,26.691,Cited alongside IS 8034 in 22 of 27 comparable tenders
IS 2925,IS 3521,27,23,22,0.815,42.937,Cited alongside IS 2925 in 22 of 27 comparable tenders
IS 3231,IS 1248,16,19,13,0.812,51.829,Cited alongside IS 3231 in 13 of 16 comparable tenders
IS 3231,IS 3043,16,54,13,0.812,18.236,Cited alongside IS 3231 in 13 of 16 comparable tenders
IS 1000,IS 1235,21,19,17,0.81,51.639,Cited alongside IS 1000 in 17 of 21 comparable tenders
IS 1000,IS 14443,21,23,17,0.81,42.658,Cited alongside IS 1000 in 17 of 21 comparable tenders
IS 1000,IS 2062,21,159,17,0.81,6.171,Cited alongside IS 1000 in 17 of 21 comparable tenders
IS 1000,IS 2209,21,19,17,0.81,51.639,Cited alongside IS 1000 in 17 of 21 comparable tenders
IS 1000,IS 8112,21,33,17,0.81,29.732,Cited alongside IS 1000 in 17 of 21 comparable tenders
IS 8623,IS 3043,30,54,24,0.8,17.956,Cited alongside IS 8623 in 24 of 30 comparable tenders
IS 1489,IS 456,15,28,12,0.8,34.629,Cited alongside IS 1489 in 12 of 15 comparable tenders
IS 1199,IS 456,10,28,8,0.8,34.629,Cited alongside IS 1199 in 8 of 10 comparable tenders
IS 318,IS 210,10,31,8,0.8,31.277,Cited alongside IS 318 in 8 of 10 comparable tenders
IS 432,IS 1239,10,52,8,0.8,18.646,Cited alongside IS 432 in 8 of 10 comparable tenders
IS 432,IS 2062,10,159,8,0.8,6.098,Cited alongside IS 432 in 8 of 10 comparable tenders
IS 432,IS 383,10,26,8,0.8,37.292,Cited alongside IS 432 in 8 of 10 comparable tenders
IS 432,IS 694,10,120,8,0.8,8.08,Cited alongside IS 432 in 8 of 10 comparable tenders
IS 6875,IS 1248,10,19,8,0.8,51.032,Cited alongside IS 6875 in 8 of 10 comparable tenders
IS 6875,IS 1554,10,48,8,0.8,20.2,Cited alongside IS 6875 in 8 of 10 comparable tenders
IS 6875,IS 3043,10,54,8,0.8,17.956,Cited alongside IS 6875 in 8 of 10 comparable tenders
IS 6875,IS 3156,10,18,8,0.8,53.867,Cited alongside IS 6875 in 8 of 10 comparable tenders
IS 6875,IS 3231,10,16,8,0.8,60.6,Cited alongside IS 6875 in 8 of 10 comparable tenders
IS 6875,IS 694,10,120,8,0.8,8.08,Cited alongside IS 6875 in 8 of 10 comparable tenders
IS 8183,IS 2062,10,159,8,0.8,6.098,Cited alongside IS 8183 in 8 of 10 comparable tenders
IS 8183,IS 277,10,54,8,0.8,17.956,Cited alongside IS 8183 in 8 of 10 comparable tenders
IS 10028,IS 13118,10,10,8,0.8,96.96,Cited alongside IS 10028 in 8 of 10 comparable tenders
IS 13118,IS 10028,10,10,8,0.8,96.96,Cited alongside IS 13118 in 8 of 10 comparable tenders
IS 13118,IS 2705,10,29,8,0.8,33.434,Cited alongside IS 13118 in 8 of 10 comparable tenders
IS 13118,IS 3043,10,54,8,0.8,17.956,Cited alongside IS 13118 in 8 of 10 comparable tenders
IS 13118,IS 3156,10,18,8,0.8,53.867,Cited alongside IS 13118 in 8 of 10 comparable tenders
IS 13118,IS 335,10,27,8,0.8,35.911,Cited alongside IS 13118 in 8 of 10 comparable tenders
IS 13118,IS 8623,10,30,8,0.8,32.32,Cited alongside IS 13118 in 8 of 10 comparable tenders
IS 2713,IS 2062,10,159,8,0.8,6.098,Cited alongside IS 2713 in 8 of 10 comparable tenders
IS 2713,IS 3043,10,54,8,0.8,17.956,Cited alongside IS 2713 in 8 of 10 comparable tenders
IS 2713,IS 8623,10,30,8,0.8,32.32,Cited alongside IS 2713 in 8 of 10 comparable tenders
IS 2645,IS 3043,10,54,8,0.8,17.956,Cited alongside IS 2645 in 8 of 10 comparable tenders
IS 6745,IS 209,10,14,8,0.8,69.257,Cited alongside IS 6745 in 8 of 10 comparable tenders
IS 6745,IS 2633,10,22,8,0.8,44.073,Cited alongside IS 6745 in 8 of 10 comparable tenders
IS 6745,IS 3043,10,54,8,0.8,17.956,Cited alongside IS 6745 in 8 of 10 comparable tenders
IS 6745,IS 694,10,120,8,0.8,8.08,Cited alongside IS 6745 in 8 of 10 comparable tenders
IS 3837,IS 13947,10,37,8,0.8,26.205,Cited alongside IS 3837 in 8 of 10 comparable tenders
IS 3837,IS 9537,10,37,8,0.8,26.205,Cited alongside IS 3837 in 8 of 10 comparable tenders
