Tender ID,GeM Bid Id,Product Family,IS Numbers Cited,Count,Outdated Citations,Any Outdated,Unmatched Citations,Usability,OCR Pages,OCR Characters,OCR Dropped
GEM/2025/B/6737519,8412603.0,Unclassified,,0,,Not checked,,Read by OCR,1,943,
GEM/2025/B/6737836,8412955.0,Unclassified,,0,,Not checked,,Not extractable,1,120,
GEM/2025/B/6738027,8413180.0,Unclassified,,0,,Not checked,,Read by OCR,1,809,
GEM/2025/B/6735775,8410596.0,Unclassified,,0,,Not checked,,Read by OCR,3,6864,
GEM/2025/B/6738919,8414286.0,Unclassified,,0,,Not checked,,Read by OCR,2,1975,
GEM/2025/B/6742058,8418005.0,Unclassified,,0,,Not checked,,Read by OCR,2,3168,
GEM/2025/B/6744985,8421351.0,Unclassified,,0,,Not checked,,Read by OCR,4,6880,
GEM/2025/B/6730876,8405063.0,Unclassified,,0,,Not checked,,Read by OCR,12,14392,
GEM/2025/B/6745485,8421903.0,Unclassified,,0,,Not checked,,Read by OCR,2,305,
GEM/2025/B/6746377,8422893.0,Unclassified,,0,,Not checked,,Read by OCR,4,2320,
GEM/2025/B/6746991,8423579.0,Unclassified,,0,,Not checked,,Not extractable,1,0,
GEM/2025/B/6741741,8417618.0,TXD — Textile Department,IS 9543; IS 2771; IS 390; IS 667; IS 1912; IS 1963; IS 4084; IS 4472 (Pt-2); IS 4741; IS 4905; IS 7016 (Pt-1 to 3 & 10); IS 14181 (Pt 1-3); IS 8156; IS 12734; IS 11652; IS 2500 (Pt-1),16,IS 2771 (Superseded); IS 11652 (Superseded),Yes,,Read by OCR,12,20330,
GEM/2025/B/6742187,8418152.0,CED — Civil Engineering Department,IS 1731; IS 1730,2,IS 1731 (Withdrawn); IS 1730 (Withdrawn),Yes,,Read by OCR,14,20005,
GEM/2025/B/6747665,8424336.0,Unclassified,,0,,Not checked,,Read by OCR,1,788,
GEM/2025/B/6747919,8424636.0,Unclassified,,0,,Not checked,,Read by OCR,2,4397,
GEM/2025/B/6748875,8425760.0,Unclassified,,0,,Not checked,,Read by OCR,1,1225,
GEM/2025/B/6747351,8423975.0,Unclassified,,0,,Not checked,,Read by OCR,9,17841,
GEM/2025/B/6749095,8426032.0,Unclassified,,0,,Not checked,,Read by OCR,2,1441,
GEM/2025/B/6752107,8429616.0,Unclassified,,0,,Not checked,,Read by OCR,1,438,
GEM/2025/B/6751047,8428330.0,Unclassified,,0,,Not checked,,Read by OCR,1,459,
GEM/2025/B/6752156,8429666.0,Unclassified,,0,,Not checked,,Read by OCR,1,237,
GEM/2025/B/6753196,8430908.0,Unclassified,,0,,Not checked,,Read by OCR,1,233,
GEM/2025/B/6754744,8432687.0,Unclassified,,0,,Not checked,,Not extractable,1,44,
GEM/2025/B/6754500,8432400.0,Unclassified,,0,,Not checked,,Read by OCR,4,3564,
GEM/2025/B/6745127,8421510.0,Unclassified,,0,,Not checked,,Read by OCR,24,67005,
GEM/2025/B/6756379,8434647.0,MTD — Metallurgical Engineering Department,IS 2062 (Grade-A),1,,No,,Read by OCR,3,3222,
GEM/2025/B/6757676,8436227.0,Unclassified,,0,,Not checked,,Read by OCR,2,4833,
GEM/2025/B/6754941,8432899.0,Unclassified,,0,,Not checked,,Read by OCR,8,17247,
GEM/2025/B/6727009,8400681.0,TXD — Textile Department,IS 1719; IS 4927,2,IS 4927 (Withdrawn),Yes,,Read by OCR,48,78355,
GEM/2025/B/6759199,8437975.0,Unclassified,,0,,Not checked,,Read by OCR,3,3893,
GEM/2025/B/6759552,8438398.0,Unclassified,,0,,Not checked,,Read by OCR,1,529,
GEM/2025/B/6759971,8438869.0,Unclassified,,0,,Not checked,,Read by OCR,1,1107,
GEM/2025/B/6759131,8437893.0,FAD — Food And Agriculture Department,IS 2785; IS 2034,2,IS 2785 (Withdrawn); IS 2034 (Withdrawn),Yes,,Read by OCR,7,13708,
GEM/2025/B/6761689,8440805.0,Unclassified,,0,,Not checked,,Read by OCR,1,538,
GEM/2025/B/6762012,8441168.0,Unclassified,,0,,Not checked,,Read by OCR,1,837,
GEM/2025/B/6763417,8442690.0,Unclassified,,0,,Not checked,,Read by OCR,2,2128,
GEM/2025/B/6758905,8437624.0,Unclassified,,0,,Not checked,,Read by OCR,16,20090,
GEM/2025/B/6764424,8443809.0,Unclassified,,0,,Not checked,,Read by OCR,1,1641,
GEM/2025/B/6764823,8444243.0,Unclassified,,0,,Not checked,,Read by OCR,4,5233,
GEM/2025/B/6747106,8423707.0,FAD — Food And Agriculture Department,IS 2785; IS 2034; IS 253,3,IS 2785 (Withdrawn); IS 2034 (Withdrawn),Yes,,Read by OCR,36,69758,
GEM/2025/B/6767141,8446885.0,Unclassified,,0,,Not checked,,Read by OCR,1,890,
GEM/2025/B/6765833,8445374.0,ETD — Electrotechnical Department,IS 2584,1,,No,,Read by OCR,2,2517,
GEM/2025/B/6767427,8447192.0,Unclassified,,0,,Not checked,,Not extractable,1,61,
GEM/2025/B/6767253,8447007.0,Unclassified,,0,,Not checked,,Read by OCR,2,3767,
GEM/2025/B/6767450,8447216.0,Unclassified,,0,,Not checked,,Read by OCR,2,930,
GEM/2025/B/6767852,8447663.0,Unclassified,,0,,Not checked,,Not extractable,1,15,
GEM/2025/B/6767472,8447239.0,Unclassified,,0,,Not checked,,Read by OCR,2,3259,
GEM/2025/B/6768145,8447995.0,Unclassified,,0,,Not checked,,Read by OCR,2,7304,
GEM/2025/B/6769097,8449088.0,Unclassified,,0,,Not checked,,Read by OCR,1,456,
GEM/2025/B/6768201,8448061.0,Unclassified,,0,,Not checked,,Read by OCR,3,1677,
GEM/2025/B/6770822,8451049.0,Unclassified,,0,,Not checked,,Read by OCR,1,1564,
GEM/2025/B/6765165,8444621.0,CED — Civil Engineering Department,IS 4631,1,,No,,Read by OCR,12,24518,
GEM/2025/B/6771665,8452027.0,Pipes (PVC and GI),IS 4984; IS 8008,2,,No,,Read by OCR,1,1757,
GEM/2025/B/6769854,8449986.0,Unclassified,,0,,Not checked,,Read by OCR,4,2578,
GEM/2025/B/6760227,8439160.0,Unclassified,,0,,Not checked,,Read by OCR,22,34981,
GEM/2025/B/6771880,8452260.0,MTD — Metallurgical Engineering Department,IS 5517,1,,No,,Read by OCR,4,9979,
GEM/2025/B/6760830,8439844.0,Unclassified,,0,,Not checked,,Read by OCR,24,33889,
GEM/2025/B/6775742,8456620.0,Unclassified,,0,,Not checked,,Not extractable,1,0,
GEM/2025/B/6772008,8452404.0,Unclassified,,0,,Not checked,,Read by OCR,2,5089,
GEM/2025/B/6776509,8457507.0,Unclassified,,0,,Not checked,,Not extractable,1,195,
GEM/2025/B/6773989,8454675.0,Unclassified,,0,,Not checked,,Read by OCR,4,3511,
GEM/2025/B/6777456,8458559.0,Unclassified,,0,,Not checked,,Read by OCR,1,1188,
GEM/2025/B/6778986,8460309.0,Unclassified,,0,,Not checked,,Read by OCR,1,1466,
GEM/2025/B/6779044,8460372.0,Unclassified,,0,,Not checked,,Read by OCR,1,1773,
GEM/2025/B/6779742,8461180.0,Unclassified,,0,,Not checked,,Read by OCR,1,241,
GEM/2025/B/6779381,8460761.0,Unclassified,,0,,Not checked,,Read by OCR,2,798,
GEM/2025/B/6779113,8460459.0,Unclassified,,0,,Not checked,,Read by OCR,2,4123,
GEM/2025/B/6780093,8461578.0,Unclassified,,0,,Not checked,,Read by OCR,1,1603,
GEM/2025/B/6780642,8462206.0,Unclassified,,0,,Not checked,,Not extractable,1,85,
GEM/2025/B/6782194,8463972.0,Unclassified,,0,,Not checked,,Read by OCR,3,548,
GEM/2025/B/6781559,8463256.0,Unclassified,,0,,Not checked,,Read by OCR,2,2647,
GEM/2025/B/6782569,8464508.0,Unclassified,,0,,Not checked,,Read by OCR,2,2549,
GEM/2025/B/6784706,8467063.0,Unclassified,,0,,Not checked,,Not extractable,1,129,
GEM/2025/B/6784900,8467293.0,Unclassified,,0,,Not checked,,Read by OCR,1,1179,
GEM/2025/B/6784901,8467294.0,Unclassified,,0,,Not checked,,Read by OCR,1,289,
GEM/2025/B/6786077,8468668.0,Unclassified,,0,,Not checked,,Read by OCR,3,3770,
GEM/2025/B/6786350,8468978.0,Unclassified,,0,,Not checked,,Read by OCR,2,382,
GEM/2025/B/6786666,8469356.0,Unclassified,,0,,Not checked,,Not extractable,2,67,
GEM/2025/B/6784147,8466433.0,Unclassified,,0,,Not checked,,Read by OCR,9,8516,
GEM/2025/B/6773961,8454644.0,MTD — Metallurgical Engineering Department,IS 2062; IS 456; IS 2147,3,IS 2147 (Withdrawn),Yes,,Read by OCR,24,56242,
GEM/2025/B/6780486,8462026.0,Unclassified,,0,,Not checked,,Read by OCR,24,59051,
GEM/2025/B/6791596,8474837.0,Unclassified,,0,,Not checked,,Read by OCR,1,1068,
GEM/2025/B/6790783,8473927.0,Unclassified,,0,,Not checked,,Read by OCR,2,291,
GEM/2025/B/6790191,8473278.0,Unclassified,,0,,Not checked,,Read by OCR,16,21639,
GEM/2025/B/6793200,8476601.0,Unclassified,,0,,Not checked,,Read by OCR,2,4159,
GEM/2025/B/6774172,8454882.0,MTD — Metallurgical Engineering Department,IS 2062; IS 456; IS 2147,3,IS 2147 (Withdrawn),Yes,,Read by OCR,24,56267,
GEM/2025/B/6795511,8479198.0,Unclassified,,0,,Not checked,,Read by OCR,2,273,
GEM/2025/B/6796140,8479892.0,Unclassified,,0,,Not checked,,Not extractable,1,193,
GEM/2025/B/6792454,8475770.0,Unclassified,,0,,Not checked,,Read by OCR,4,7339,
GEM/2025/B/6796272,8480039.0,Unclassified,,0,,Not checked,,Not extractable,1,134,
GEM/2025/B/6796179,8479934.0,Unclassified,,0,,Not checked,,Read by OCR,1,1070,
GEM/2025/B/6796359,8480140.0,Unclassified,,0,,Not checked,,Read by OCR,1,1129,
GEM/2025/B/6796403,8480187.0,Unclassified,,0,,Not checked,,Read by OCR,2,2666,
GEM/2025/B/6795680,8479390.0,Unclassified,,0,,Not checked,,Read by OCR,5,8509,
GEM/2025/B/6797212,8481103.0,Unclassified,,0,,Not checked,,Read by OCR,2,2299,
GEM/2025/B/6797797,8481750.0,Unclassified,,0,,Not checked,,Read by OCR,2,4106,
GEM/2025/B/6798699,8482748.0,Unclassified,,0,,Not checked,,Read by OCR,2,705,
GEM/2025/B/6800108,8484278.0,MTD — Metallurgical Engineering Department,IS 4683,1,,No,,Not extractable,1,191,
GEM/2025/B/6786923,8469649.0,Unclassified,,0,,Not checked,,Read by OCR,25,76725,
GEM/2025/B/6802404,8486917.0,Unclassified,,0,,Not checked,,Not extractable,1,134,
GEM/2025/B/6796825,8480659.0,MED — Mechanical Engineering Department,IS 4097 (1967); IS 4097; IS 460; IS 1811,4,,No,,Read by OCR,10,11306,
GEM/2025/B/6801924,8486382.0,Unclassified,,0,,Not checked,,Read by OCR,3,4745,
GEM/2025/B/6807596,8492689.0,Unclassified,,0,,Not checked,,Not extractable,2,169,
GEM/2025/B/6802876,8487464.0,Unclassified,,0,,Not checked,,Read by OCR,3,6920,
GEM/2025/B/6807957,8493080.0,Unclassified,,0,,Not checked,,Read by OCR,2,441,
GEM/2025/B/6807759,8492866.0,MTD — Metallurgical Engineering Department,IS 816; IS 14562,2,IS 816 (Withdrawn),Yes,,Read by OCR,4,3209,
GEM/2025/B/6810101,8495641.0,Unclassified,,0,,Not checked,,Read by OCR,3,2711,
GEM/2025/B/6810271,8495873.0,Unclassified,,0,,Not checked,,Read by OCR,1,744,
GEM/2025/B/6811221,8497055.0,Unclassified,,0,,Not checked,,Read by OCR,1,353,
GEM/2025/B/6807972,8493096.0,Unclassified,,0,,Not checked,,Read by OCR,7,14973,
GEM/2025/B/6811466,8497334.0,Unclassified,,0,,Not checked,,Read by OCR,1,1280,
GEM/2025/B/6811932,8497866.0,Unclassified,,0,,Not checked,,Not extractable,1,65,
GEM/2025/B/6799906,8484027.0,Unclassified,,0,,Not checked,,Read by OCR,15,16584,
GEM/2025/B/6812831,8498937.0,Unclassified,,0,,Not checked,,Read by OCR,8,12023,
GEM/2025/B/6812958,8499076.0,Unclassified,,0,,Not checked,,Read by OCR,1,718,
GEM/2025/B/6813135,8499271.0,Unclassified,,0,,Not checked,,Read by OCR,1,206,
GEM/2025/B/6813145,8499281.0,Unclassified,,0,,Not checked,,Not extractable,1,190,
GEM/2025/B/6812262,8498233.0,Unclassified,,0,,Not checked,,Read by OCR,12,14601,
GEM/2025/B/6814029,8500282.0,Unclassified,,0,,Not checked,,Not extractable,1,125,
GEM/2025/B/6815266,8501637.0,Unclassified,,0,,Not checked,,Read by OCR,1,269,
GEM/2025/B/6814005,8500256.0,Unclassified,,0,,Not checked,,Read by OCR,3,3744,
GEM/2025/B/6815878,8502353.0,Unclassified,,0,,Not checked,,Read by OCR,1,363,
GEM/2025/B/6815960,8502447.0,Unclassified,,0,,Not checked,,Read by OCR,3,6700,
GEM/2025/B/6816027,8502519.0,Unclassified,,0,,Not checked,,Read by OCR,2,3548,
GEM/2025/B/6807064,8492081.0,Unclassified,,0,,Not checked,,Read by OCR,15,37807,
GEM/2025/B/6815440,8501848.0,Unclassified,,0,,Not checked,,Read by OCR,12,21747,
GEM/2025/B/6817404,8504078.0,Unclassified,,0,,Not checked,,Read by OCR,4,5346,
GEM/2025/B/6818846,8505682.0,Unclassified,,0,,Not checked,,Read by OCR,1,382,
GEM/2025/B/6819135,8506023.0,Unclassified,,0,,Not checked,,Read by OCR,1,1240,
GEM/2025/B/6819288,8506200.0,Unclassified,,0,,Not checked,,Read by OCR,1,1069,
GEM/2025/B/6811348,8497197.0,FAD — Food And Agriculture Department,IS 15228; IS 1540 (Part 2-1990); IS 15227; IS 13457,4,IS 1540 (Part 2-1990) (Withdrawn),Yes,,Read by OCR,25,52864,IS 14158
GEM/2025/B/6819860,8506851.0,Unclassified,,0,,Not checked,,Read by OCR,1,226,
GEM/2025/B/6793696,8477188.0,Unclassified,,0,,Not checked,,Read by OCR,64,135259,
GEM/2025/B/6816322,8502849.0,MTD — Metallurgical Engineering Department,IS 5517; IS 2500 (Part-I),2,,No,,Read by OCR,12,15818,
GEM/2025/B/6823383,8510851.0,Unclassified,,0,,Not checked,,Read by OCR,1,834,
GEM/2025/B/6823682,8511194.0,Unclassified,,0,,Not checked,,Read by OCR,1,853,
GEM/2025/B/6824926,8512629.0,Unclassified,,0,,Not checked,,Read by OCR,1,223,
GEM/2025/B/6823261,8510715.0,Unclassified,,0,,Not checked,,Read by OCR,5,8315,
GEM/2025/B/6826059,8513880.0,Unclassified,,0,,Not checked,,Read by OCR,1,1241,
GEM/2025/B/6820846,8507993.0,Unclassified,,0,,Not checked,,Read by OCR,9,16927,
GEM/2025/B/6827873,8516140.0,Unclassified,,0,,Not checked,,Read by OCR,3,4586,
GEM/2025/B/6820040,8507062.0,Unclassified,,0,,Not checked,,Read by OCR,12,28748,
GEM/2025/B/6829299,8517788.0,Unclassified,,0,,Not checked,,Read by OCR,1,231,
GEM/2025/B/6829753,8518319.0,Unclassified,,0,,Not checked,,Read by OCR,2,1018,
GEM/2025/B/6823083,8510507.0,PGD — Production And General Engineering Department,IS 2102,1,,No,,Read by OCR,6,8754,
GEM/2025/B/6828023,8516325.0,Unclassified,,0,,Not checked,,Read by OCR,5,919,
GEM/2025/B/6828017,8516318.0,Unclassified,,0,,Not checked,,Read by OCR,6,6617,
GEM/2025/B/6831584,8520415.0,Unclassified,,0,,Not checked,,Read by OCR,7,5823,
GEM/2025/B/6832895,8521846.0,Unclassified,,0,,Not checked,,Read by OCR,1,631,
GEM/2025/B/6830880,8519611.0,CHD — Chemical Department,"IS 15138; IS 14887; IS 1155; IS 460; IS 160 (BSS =1/16""); IS 80 (BSS 1/32Ị); IS 160; IS 1010",8,"IS 160 (BSS =1/16"") (Withdrawn); IS 160 (Withdrawn)",Yes,,Read by OCR,12,18503,
GEM/2025/B/6833093,8522068.0,Unclassified,,0,,Not checked,,Read by OCR,1,874,
GEM/2025/B/6833337,8522349.0,Unclassified,,0,,Not checked,,Read by OCR,3,254,
GEM/2025/B/6833378,8522397.0,Unclassified,,0,,Not checked,,Read by OCR,1,1495,
GEM/2025/B/6833410,8522435.0,Unclassified,,0,,Not checked,,Read by OCR,1,312,
GEM/2025/B/6833885,8522977.0,Unclassified,,0,,Not checked,,Read by OCR,2,1011,
GEM/2025/B/6834496,8523675.0,MTD — Metallurgical Engineering Department,IS 5517,1,,No,,Read by OCR,1,1384,
GEM/2025/B/6832920,8521872.0,Unclassified,,0,,Not checked,,Read by OCR,10,13938,
GEM/2025/B/6832091,8520975.0,Unclassified,,0,,Not checked,,Read by OCR,24,42105,
GEM/2025/B/6835245,8524511.0,Unclassified,,0,,Not checked,,Read by OCR,4,7389,
GEM/2025/B/6836433,8525879.0,Unclassified,,0,,Not checked,,Read by OCR,1,1077,
GEM/2025/B/6837054,8526597.0,Unclassified,,0,,Not checked,,Read by OCR,1,557,
GEM/2025/B/6837165,8526730.0,Unclassified,,0,,Not checked,,Read by OCR,1,605,
GEM/2025/B/6838033,8527746.0,Unclassified,,0,,Not checked,,Read by OCR,2,739,
GEM/2025/B/6838517,8528295.0,Unclassified,,0,,Not checked,,Read by OCR,1,298,
GEM/2025/B/6838864,8528692.0,Unclassified,,0,,Not checked,,Not extractable,1,129,
GEM/2025/B/6836054,8525458.0,Unclassified,,0,,Not checked,,Read by OCR,7,12312,
GEM/2025/B/6841579,8531751.0,Unclassified,,0,,Not checked,,Read by OCR,1,831,
GEM/2025/B/6839015,8528859.0,Unclassified,,0,,Not checked,,Read by OCR,1,1373,
GEM/2025/B/6842158,8532412.0,Unclassified,,0,,Not checked,,Read by OCR,1,1564,
GEM/2025/B/6842314,8532613.0,Unclassified,,0,,Not checked,,Read by OCR,2,1352,
GEM/2025/B/6836109,8525518.0,CHD — Chemical Department,IS 2653; IS 708; IS 2012; IS 852; IS 5731; IS 40; IS 5713; IS 3303; IS 250; IS 1140; IS 35; IS 9880; IS 715 (Part 1); IS 2480 (Part 1); IS 6128,15,IS 852 (Withdrawn),Yes,,Read by OCR,9,23508,IS 4654
GEM/2025/B/6842910,8533308.0,Unclassified,,0,,Not checked,,Read by OCR,1,545,
GEM/2025/B/6842941,8533341.0,Unclassified,,0,,Not checked,,Read by OCR,1,579,
GEM/2025/B/6843917,8534444.0,Unclassified,,0,,Not checked,,Read by OCR,2,3066,
GEM/2025/B/6845381,8536090.0,Unclassified,,0,,Not checked,,Read by OCR,2,1141,
GEM/2025/B/6845989,8536831.0,Unclassified,,0,,Not checked,,Read by OCR,2,2110,
GEM/2025/B/6842066,8532309.0,Unclassified,,0,,Not checked,,Read by OCR,12,19258,
GEM/2025/B/6844252,8534827.0,Unclassified,,0,,Not checked,,Read by OCR,4,7203,
GEM/2025/B/6848278,8539506.0,Unclassified,,0,,Not checked,,Read by OCR,2,4708,
GEM/2025/B/6849251,8540651.0,Unclassified,,0,,Not checked,,Read by OCR,2,672,
GEM/2025/B/6848618,8539901.0,Unclassified,,0,,Not checked,,Read by OCR,4,8335,
GEM/2025/B/6832443,8521353.0,Unclassified,,0,,Not checked,,Read by OCR,20,81455,
GEM/2025/B/6850671,8542385.0,Unclassified,,0,,Not checked,,Read by OCR,6,6084,
GEM/2025/B/6848863,8540168.0,TXD — Textile Department,IS 1943; IS 9113; IS 2873,3,,No,,Read by OCR,6,9191,
GEM/2025/B/6853552,8545725.0,Unclassified,,0,,Not checked,,Read by OCR,1,2042,
GEM/2025/B/6854044,8546277.0,Unclassified,,0,,Not checked,,Read by OCR,1,1632,
GEM/2025/B/6851210,8542994.0,Unclassified,,0,,Not checked,,Read by OCR,5,10894,
GEM/2025/B/6851285,8543078.0,Unclassified,,0,,Not checked,,Read by OCR,4,6201,
GEM/2025/B/6857333,8549975.0,Unclassified,,0,,Not checked,,Read by OCR,1,758,
GEM/2025/B/6857527,8550196.0,Electrical cables and wiring,IS 7098 (PART-I),1,,No,,Read by OCR,1,1493,
GEM/2025/B/6857982,8550703.0,Unclassified,,0,,Not checked,,Not extractable,1,0,
GEM/2025/B/6856223,8548726.0,Unclassified,,0,,Not checked,,Read by OCR,4,4358,
GEM/2025/B/6858766,8551568.0,Unclassified,,0,,Not checked,,Read by OCR,1,419,
GEM/2025/B/6860734,8553863.0,Unclassified,,0,,Not checked,,Not extractable,1,0,
GEM/2025/B/6863838,8557471.0,Unclassified,,0,,Not checked,,Read by OCR,3,2941,
GEM/2025/B/6858671,8551469.0,Unclassified,,0,,Not checked,,Read by OCR,5,6834,
GEM/2025/B/6865404,8559241.0,Unclassified,,0,,Not checked,,Read by OCR,5,6500,
GEM/2025/B/6864771,8558521.0,PGD — Production And General Engineering Department,IS 2102,1,,No,,Read by OCR,8,7330,
GEM/2025/B/6865901,8559797.0,Unclassified,,0,,Not checked,,Read by OCR,1,1592,
GEM/2025/B/6866017,8559928.0,Unclassified,,0,,Not checked,,Read by OCR,1,1542,
GEM/2025/B/6825643,8513458.0,Unclassified,,0,,Not checked,,Read by OCR,60,160434,
GEM/2025/B/6864915,8558684.0,LITD — Electronics And Information Technology Department,IS 8225,1,,No,,Read by OCR,8,7089,
GEM/2025/B/6867318,8561383.0,Unclassified,,0,,Not checked,,Read by OCR,1,1260,
GEM/2025/B/6868412,8562638.0,Unclassified,,0,,Not checked,,Read by OCR,1,564,
GEM/2025/B/6868166,8562336.0,Unclassified,,0,,Not checked,,Read by OCR,1,782,
GEM/2025/B/6868164,8562334.0,Unclassified,,0,,Not checked,,Read by OCR,2,1957,
GEM/2025/B/6869187,8563527.0,Unclassified,,0,,Not checked,,Not extractable,1,0,
GEM/2025/B/6868893,8563183.0,Unclassified,,0,,Not checked,,Read by OCR,1,302,
GEM/2025/B/6869930,8564358.0,Unclassified,,0,,Not checked,,Read by OCR,1,753,
GEM/2025/B/6867152,8561197.0,Unclassified,,0,,Not checked,,Read by OCR,5,6834,
GEM/2025/B/6870886,8565450.0,Unclassified,,0,,Not checked,,Read by OCR,3,387,
GEM/2025/B/6869254,8563601.0,Unclassified,,0,,Not checked,,Read by OCR,3,5532,
GEM/2025/B/6871670,8566456.0,Unclassified,,0,,Not checked,,Read by OCR,1,894,
GEM/2025/B/6871187,8565776.0,Unclassified,,0,,Not checked,,Read by OCR,5,14872,
GEM/2025/B/6871987,8566839.0,Unclassified,,0,,Not checked,,Not extractable,1,73,
GEM/2025/B/6872476,8567429.0,Unclassified,,0,,Not checked,,Read by OCR,1,2415,
GEM/2025/B/6871913,8566745.0,Unclassified,,0,,Not checked,,Read by OCR,3,7871,
GEM/2025/B/6872520,8567485.0,Unclassified,,0,,Not checked,,Read by OCR,1,835,
GEM/2025/B/6873427,8568536.0,Unclassified,,0,,Not checked,,Read by OCR,3,4350,
GEM/2025/B/6871224,8565841.0,FAD — Food And Agriculture Department,IS 10500; IS 14134,2,,No,,Read by OCR,12,27535,
GEM/2025/B/6873300,8568397.0,Unclassified,,0,,Not checked,,Read by OCR,6,11354,
GEM/2025/B/6874405,8569639.0,Unclassified,,0,,Not checked,,Read by OCR,1,304,
GEM/2025/B/6874918,8570226.0,Unclassified,,0,,Not checked,,Read by OCR,1,340,
GEM/2025/B/6871779,8566587.0,Unclassified,,0,,Not checked,,Read by OCR,12,31254,
GEM/2025/B/6873941,8569120.0,Unclassified,,0,,Not checked,,Read by OCR,4,3213,
GEM/2025/B/6873605,8568739.0,Unclassified,,0,,Not checked,,Read by OCR,6,9424,
GEM/2025/B/6876360,8571912.0,Unclassified,,0,,Not checked,,Read by OCR,1,1991,
GEM/2025/B/6877417,8573073.0,Unclassified,,0,,Not checked,,Read by OCR,1,442,
GEM/2025/B/6875692,8571120.0,Unclassified,,0,,Not checked,,Read by OCR,4,495,
GEM/2025/B/6881022,8577083.0,Unclassified,,0,,Not checked,,Read by OCR,2,1160,
GEM/2025/B/6884989,8581593.0,Unclassified,,0,,Not checked,,Read by OCR,1,1535,
GEM/2025/B/6885103,8581726.0,Unclassified,,0,,Not checked,,Read by OCR,2,4799,
GEM/2025/B/6879244,8575112.0,Unclassified,,0,,Not checked,,Read by OCR,6,6699,
GEM/2025/B/6879991,8575945.0,Unclassified,,0,,Not checked,,Read by OCR,8,9407,
GEM/2025/B/6885213,8581847.0,Unclassified,,0,,Not checked,,Read by OCR,1,1027,
GEM/2025/B/6885555,8582245.0,Unclassified,,0,,Not checked,,Not extractable,1,180,
GEM/2025/B/6888807,8585866.0,Unclassified,,0,,Not checked,,Read by OCR,1,265,
GEM/2025/B/6887190,8584059.0,Unclassified,,0,,Not checked,,Read by OCR,1,772,
GEM/2025/B/6890402,8587707.0,Unclassified,,0,,Not checked,,Read by OCR,1,1805,
GEM/2025/B/6875098,8570444.0,MTD — Metallurgical Engineering Department,IS 6912,1,,No,,Read by OCR,12,14165,
GEM/2025/B/6890476,8587790.0,Unclassified,,0,,Not checked,,Read by OCR,4,1591,
GEM/2025/B/6890514,8587836.0,Unclassified,,0,,Not checked,,Read by OCR,3,4024,
GEM/2025/B/6886765,8583583.0,Electrical cables and wiring,IS 694,1,,No,,Read by OCR,7,9261,
GEM/2025/B/6890981,8588368.0,Unclassified,,0,,Not checked,,Read by OCR,8,11039,
GEM/2025/B/6892597,8590173.0,Unclassified,,0,,Not checked,,Read by OCR,1,1425,
GEM/2025/B/6855348,8547765.0,Unclassified,,0,,Not checked,,Read by OCR,48,85203,
GEM/2025/B/6890778,8588134.0,Unclassified,,0,,Not checked,,Read by OCR,14,34997,
GEM/2025/B/6895251,8593162.0,Unclassified,,0,,Not checked,,Read by OCR,1,1794,
GEM/2025/B/6894760,8592598.0,Unclassified,,0,,Not checked,,Read by OCR,8,14983,
GEM/2025/B/6895472,8593418.0,Unclassified,,0,,Not checked,,Read by OCR,6,7791,
GEM/2025/B/6895728,8593712.0,Unclassified,,0,,Not checked,,Read by OCR,2,2279,
GEM/2025/B/6896146,8594183.0,Unclassified,,0,,Not checked,,Not extractable,1,92,
